DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
San Marcos,Pajapita,Septiembre,2020.0,10.0,Septiembre,Quetzaltenango,Coatepeque,24.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de nivel medio de la salud,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Amatitlán,Octubre,2020.0,13.0,Octubre,Guatemala,Amatitlán,24.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,15.0,Octubre,Guatemala,Guatemala,24.0,29.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Marcos,Septiembre,2020.0,2.0,Marzo,San Marcos,San Marcos,24.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Enero,2020.0,13.0,Enero,Guatemala,Guatemala,24.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos de la tecnología de la información y las comunicaciones,Técnicos de la tecnología de la información y las comunicaciones
Huehuetenango,Barillas,Mayo,2021.0,6.0,Octubre,Huehuetenango,Barillas,24.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2020.0,9.0,Marzo,Jutiapa,Asunción Mita,25.0,19.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Básico,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Malacatancito,Abril,2021.0,14.0,Diciembre,Huehuetenango,Huehuetenango,25.0,20.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Marzo,2020.0,5.0,Febrero,Guatemala,Petapa,25.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Guatemala,Guatemala,Junio,2021.0,13.0,Octubre,Guatemala,Guatemala,25.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Vendedores,No especificado en otro grupo
Suchitepéquez,Mazatenango,Febrero,2020.0,16.0,Enero,Suchitepéquez,Mazatenango,25.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Guatemala,Guatemala,Octubre,2020.0,12.0,Octubre,Guatemala,San Pedro Ayampuc,25.0,21.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Primaria,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quiché,Joyabaj,Febrero,2021.0,20.0,Agosto,Quiché,Joyabaj,25.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,Técnicos de la tecnología de la información y las comunicaciones
San Marcos,El Quetzal,Enero,2021.0,9.0,Octubre,Quetzaltenango,Génova,25.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",Trabajadores de los servicios personales
Guatemala,Guatemala,Diciembre,2020.0,28.0,Octubre,Guatemala,Guatemala,25.0,22.0,Ladino / Mestizo,Otro,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Febrero,2021.0,12.0,Octubre,Guatemala,Villa Nueva,25.0,22.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Diversificado,Ignorado,No especificado en otro grupo
Jalapa,Jalapa,Junio,2021.0,21.0,Octubre,Jalapa,Jalapa,25.0,23.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,Técnicos de la tecnología de la información y las comunicaciones
Guatemala,Amatitlán,Febrero,2020.0,7.0,Febrero,Guatemala,Amatitlán,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Petén,Poptún,Marzo,2021.0,29.0,Diciembre,Petén,Poptún,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Personal de los servicios de protección,No especificado en otro grupo
San Marcos,Ocós,Febrero,2021.0,6.0,Febrero,Izabal,Los Amates,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Sacatepéquez,Sumpango,Febrero,2020.0,3.0,Febrero,Sacatepéquez,Sumpango,25.0,23.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepéquez,San Francisco Zapotitlán,Octubre,2020.0,26.0,Febrero,Suchitepéquez,San Francisco Zapotitlán,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Guatemala,Guatemala,Marzo,2020.0,17.0,Febrero,Guatemala,Guatemala,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,No especificado en otro grupo,Trabajadores de los servicios personales
Guatemala,Guatemala,Noviembre,2020.0,15.0,Octubre,Guatemala,Villa Nueva,25.0,23.0,Ladino / Mestizo,Otro,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,4.0,Febrero,Guatemala,Guatemala,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Izabal,Puerto Barrios,Octubre,2020.0,3.0,Septiembre,Izabal,Puerto Barrios,25.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Izabal,Puerto Barrios,Febrero,2020.0,13.0,Febrero,Izabal,Puerto Barrios,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,Profesionales de nivel medio en operaciones financieras y administrativas
Quiché,Chichicastenango,Enero,2021.0,5.0,Octubre,Quiché,Chichicastenango,25.0,24.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,15.0,Octubre,Guatemala,San Juan Sacatepéquez,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Personal de los servicios de protección,No especificado en otro grupo
Totonicapán,San Cristóbal Totonicapán,Enero,2021.0,9.0,Noviembre,Totonicapán,San Cristóbal Totonicapán,25.0,24.0,Maya,Maya,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Marcos,Marzo,2020.0,6.0,Febrero,San Marcos,San Marcos,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quiché,Nebaj,Noviembre,2020.0,16.0,Octubre,Quiché,Nebaj,25.0,24.0,Maya,Maya,Guatemala,Guatemala,Primaria,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Baja Verapaz,El Chol,Marzo,2020.0,10.0,Enero,Baja Verapaz,El Chol,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Zunil,Octubre,2020.0,18.0,Febrero,Totonicapán,San Andrés Xecul,25.0,24.0,Maya,Maya,Guatemala,Guatemala,Primaria,Ninguno,"Peones de la minería, la construcción, la industria manufacturera y el transporte",No especificado en otro grupo
Chiquimula,Ipala,Julio,2020.0,22.0,Enero,Chiquimula,Ipala,25.0,24.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Petén,Santa Ana,Noviembre,2020.0,9.0,Noviembre,Petén,Santa Ana,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,La Esperanza,Noviembre,2020.0,4.0,Noviembre,Quetzaltenango,Quetzaltenango,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Cobán,Abril,2020.0,17.0,Enero,Alta Verapaz,Cobán,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,2.0,Marzo,Chimaltenango,San Andrés Itzapa,25.0,24.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Chinautla,Enero,2021.0,21.0,Octubre,Guatemala,Guatemala,25.0,25.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Profesionales de nivel medio de la salud,Profesionales de nivel medio de la salud
Quetzaltenango,Zunil,Junio,2020.0,22.0,Enero,Quetzaltenango,San Carlos Sija,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,Empleados contables y encargados del registro de materiales
Totonicapán,Momostenango,Enero,2021.0,25.0,Septiembre,Totonicapán,Momostenango,25.0,25.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Vendedores,No especificado en otro grupo
Escuintla,Tiquisate,Diciembre,2020.0,15.0,Octubre,Escuintla,Tiquisate,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Conductores de vehículos y operadores de equipos pesados móviles,No especificado en otro grupo
Quiché,Pachalum,Enero,2021.0,11.0,Noviembre,Quiché,Pachalum,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Concepción Chiquirichapa,Febrero,2020.0,4.0,Febrero,Quetzaltenango,Ostuncalco,25.0,25.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Coatepeque,Mayo,2021.0,21.0,Diciembre,Retalhuleu,Retalhuleu,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Escuintla,Tiquisate,Octubre,2020.0,25.0,Febrero,Suchitepéquez,Río Bravo,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jutiapa,Asunción Mita,Febrero,2021.0,10.0,Agosto,Jutiapa,Santa Catarina Mita,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Cuilapa,Enero,2021.0,1.0,Diciembre,Santa Rosa,Cuilapa,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2020.0,14.0,Enero,Guatemala,Guatemala,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Nueva Santa Rosa,Octubre,2020.0,1.0,Octubre,Santa Rosa,Nueva Santa Rosa,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Concepción Las Minas,Noviembre,2020.0,30.0,Enero,Chiquimula,Concepción Las Minas,25.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Oratorio,Enero,2020.0,20.0,Enero,Santa Rosa,Santa Cruz Naranjo,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,Empleados contables y encargados del registro de materiales
Huehuetenango,San Antonio Huista,Noviembre,2020.0,5.0,Febrero,Huehuetenango,San Antonio Huista,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Chimaltenango,Chimaltenango,Mayo,2021.0,23.0,Diciembre,Chimaltenango,Tecpán Guatemala,25.0,26.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos de la tecnología de la información y las comunicaciones,Técnicos de la tecnología de la información y las comunicaciones
Totonicapán,San Cristóbal Totonicapán,Diciembre,2020.0,13.0,Noviembre,Totonicapán,San Cristóbal Totonicapán,25.0,26.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Básico,Personal de los servicios de protección,Profesionales de nivel medio de la salud
Chiquimula,Chiquimula,Diciembre,2020.0,7.0,Febrero,Chiquimula,Chiquimula,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Guatemala,Villa Nueva,Mayo,2021.0,8.0,Diciembre,Guatemala,Villa Nueva,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Petén,Flores,Septiembre,2020.0,11.0,Agosto,Petén,San Benito,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,17.0,Noviembre,Guatemala,Guatemala,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,San Martín Sacatepéquez,Diciembre,2020.0,10.0,Diciembre,Quetzaltenango,Concepción Chiquirichapa,25.0,26.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,El Progreso,Octubre,2020.0,9.0,Marzo,Jutiapa,El Progreso,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Estados Unidos de América,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2020.0,11.0,Marzo,Quetzaltenango,Quetzaltenango,25.0,27.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Profesionales de la enseñanza,No especificado en otro grupo
San Marcos,San Antonio Sacatepéquez,Abril,2021.0,10.0,Agosto,San Marcos,San Antonio Sacatepéquez,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Quetzaltenango,Quetzaltenango,Febrero,2020.0,7.0,Febrero,Quetzaltenango,Quetzaltenango,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Técnicos de la tecnología de la información y las comunicaciones
Totonicapán,Totonicapán,Junio,2021.0,23.0,Octubre,Totonicapán,Totonicapán,25.0,27.0,Maya,Otro,Guatemala,Guatemala,Primaria,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,No especificado en otro grupo
Quiché,Uspantán,Agosto,2020.0,7.0,Enero,Quiché,Uspantán,25.0,27.0,Maya,Maya,Guatemala,Guatemala,Ninguno,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Junio,2020.0,25.0,Febrero,Guatemala,Guatemala,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Diciembre,2020.0,6.0,Octubre,Jalapa,Jalapa,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,13.0,Octubre,Guatemala,Guatemala,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Junio,2021.0,4.0,Diciembre,Quetzaltenango,Colomba,25.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,Antigua Guatemala,Diciembre,2020.0,18.0,Noviembre,Guatemala,Guatemala,25.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,Oficinistas
Suchitepéquez,San Antonio Suchitepéquez,Marzo,2020.0,13.0,Febrero,Suchitepéquez,San Antonio Suchitepéquez,25.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Diciembre,2020.0,6.0,Noviembre,Jalapa,Jalapa,25.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,30.0,Enero,Guatemala,Guatemala,25.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados en trato directo con el público,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Diciembre,2020.0,21.0,Febrero,Guatemala,Guatemala,25.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,11.0,Febrero,Guatemala,Guatemala,25.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Febrero,2021.0,10.0,Octubre,Guatemala,Guatemala,25.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Diciembre,2020.0,30.0,Noviembre,Retalhuleu,Retalhuleu,25.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Retalhuleu,Retalhuleu,Noviembre,2020.0,4.0,Noviembre,Retalhuleu,El Asintal,25.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Universitario,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Baja Verapaz,Granados,Enero,2021.0,5.0,Marzo,Baja Verapaz,Granados,25.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Izabal,Morales,Agosto,2020.0,23.0,Enero,Izabal,Los Amates,26.0,20.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Diciembre,2020.0,22.0,Octubre,Huehuetenango,Huehuetenango,26.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,Trabajadores de los servicios personales
Quetzaltenango,Ostuncalco,Abril,2021.0,3.0,Noviembre,Quetzaltenango,Quetzaltenango,26.0,21.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2021.0,26.0,Noviembre,Jalapa,San Pedro Pinula,26.0,21.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Moyuta,Noviembre,2020.0,20.0,Agosto,Jutiapa,Moyuta,26.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
