DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Mayo,2013.0,12.0,Marzo,Guatemala,Amatitlán,33.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados en trato directo con el público,No especificado en otro grupo
Guatemala,Villa Nueva,Abril,2013.0,19.0,Febrero,Guatemala,Villa Nueva,24.0,21.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados en trato directo con el público,Técnicos de la tecnología de la información y las comunicaciones
Guatemala,Guatemala,Diciembre,2013.0,31.0,Octubre,Guatemala,Guatemala,37.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados en trato directo con el público,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2013.0,30.0,Enero,Quetzaltenango,Quetzaltenango,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Empleados en trato directo con el público,No especificado en otro grupo
Guatemala,Villa Nueva,Abril,2013.0,25.0,Febrero,Guatemala,Villa Nueva,25.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Empleados en trato directo con el público,Vendedores
Guatemala,Guatemala,Noviembre,2013.0,17.0,Octubre,Guatemala,Guatemala,25.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Básico,Empleados en trato directo con el público,Vendedores
Guatemala,Guatemala,Febrero,2014.0,8.0,Octubre,Guatemala,Guatemala,26.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados en trato directo con el público,Oficinistas
Guatemala,Guatemala,Febrero,2014.0,11.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados en trato directo con el público,No especificado en otro grupo
Guatemala,Villa Nueva,Septiembre,2013.0,5.0,Julio,Guatemala,Guatemala,30.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados en trato directo con el público,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,23.0,Septiembre,Guatemala,Chinautla,22.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Básico,Empleados en trato directo con el público,Empleados en trato directo con el público
Guatemala,Guatemala,Mayo,2013.0,14.0,Febrero,Guatemala,Guatemala,27.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados en trato directo con el público,No especificado en otro grupo
Peten,Flores,Noviembre,2013.0,16.0,Octubre,Peten,San Benito,Ignorado,34.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Universitario,Empleados contables y encargados del registro de materiales,Directores administradores y comerciales
Guatemala,Guatemala,Agosto,2013.0,2.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Agosto,2013.0,7.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Octubre,2013.0,21.0,Junio,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Santa Rosa,Taxisco,Mayo,2013.0,19.0,Abril,Sacatepequez,Antigua Guatemala,29.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,10.0,Julio,Guatemala,Guatemala,23.0,22.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,2.0,Mayo,Guatemala,Guatemala,63.0,62.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Empleados contables y encargados del registro de materiales,Profesionales de la enseñanza
Alta Verapaz,Cobán,Enero,2014.0,28.0,Noviembre,Alta Verapaz,Cobán,Ignorado,33.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Empleados contables y encargados del registro de materiales,Profesionales de la enseñanza
Guatemala,Guatemala,Diciembre,2013.0,8.0,Marzo,Jutiapa,Santa Catarina Mita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Guatemala,Guatemala,Noviembre,2013.0,23.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Sacatepequez,Magdalena Milpas Altas,Abril,2014.0,20.0,Diciembre,Santa Rosa,Santa Cruz Naranjo,40.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Guatemala,Guatemala,Julio,2013.0,30.0,Mayo,Guatemala,Guatemala,36.0,32.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Empleados contables y encargados del registro de materiales,Ignorado
Jutiapa,Atescatempa,Abril,2013.0,8.0,Abril,Jutiapa,Jutiapa,48.0,42.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Profesionales de la enseñanza
Chimaltenango,Patzún,Marzo,2014.0,30.0,Octubre,Chimaltenango,Patzún,28.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Profesionales de la enseñanza
San Marcos,Nuevo Progreso,Septiembre,2013.0,12.0,Julio,Quetzaltenango,Coatepeque,61.0,52.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Directores administradores y comerciales
Guatemala,Guatemala,Noviembre,2013.0,15.0,Octubre,Guatemala,Guatemala,32.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Empleados contables y encargados del registro de materiales,Directores administradores y comerciales
Guatemala,Guatemala,Febrero,2014.0,11.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,4.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,12.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Zacapa,Estanzuela,Junio,2013.0,30.0,Mayo,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,23.0,Septiembre,Zacapa,Zacapa,58.0,46.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Primaria,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Izabal,Puerto Barrios,Diciembre,2013.0,30.0,Octubre,Izabal,Puerto Barrios,51.0,40.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Octubre,2013.0,17.0,Mayo,Quetzaltenango,Coatepeque,33.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Primaria,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Peten,San Benito,Enero,2014.0,16.0,Octubre,Peten,San Benito,33.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,1.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Junio,2013.0,8.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Septiembre,2013.0,6.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Sacatepequez,Jocotenango,Julio,2013.0,5.0,Julio,Sacatepequez,Antigua Guatemala,28.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Escuintla,Escuintla,Julio,2013.0,21.0,Marzo,Escuintla,Escuintla,33.0,32.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Empleados en trato directo con el público
Guatemala,Guatemala,Mayo,2013.0,30.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Vendedores
Guatemala,Guatemala,Junio,2013.0,8.0,Enero,Guatemala,Guatemala,49.0,35.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Empleados contables y encargados del registro de materiales,Vendedores
Escuintla,Santa Lucía Cotzumalguapa,Marzo,2014.0,2.0,Agosto,Escuintla,Santa Lucía Cotzumalguapa,41.0,32.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Ignorado,Empleados contables y encargados del registro de materiales,Vendedores
Quetzaltenango,Coatepeque,Enero,2014.0,16.0,Octubre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Retalhuleu,San Felipe,Julio,2013.0,25.0,Abril,Retalhuleu,Retalhuleu,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2014.0,5.0,Julio,Guatemala,Amatitlán,43.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,Otro personal de apoyo administrativo
Solola,San Lucas Tolimán,Marzo,2013.0,21.0,Febrero,Solola,Sololá,34.0,40.0,Maya,Mestizo / ladino,Guatemala,República Dominicana,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Trabajadores de los servicios personales
Alta Verapaz,Cobán,Agosto,2013.0,26.0,Junio,Alta Verapaz,Cobán,37.0,36.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,10.0,Julio,Guatemala,Guatemala,23.0,21.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,20.0,Septiembre,Guatemala,Guatemala,25.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Diciembre,2013.0,17.0,Julio,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Villa Canales,Mayo,2014.0,24.0,Octubre,Guatemala,Villa Canales,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Totonicapan,Momostenango,Enero,2014.0,26.0,Diciembre,Totonicapan,Momostenango,21.0,20.0,Ignorado,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,3.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2013.0,16.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,9.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Jalapa,Jalapa,Agosto,2013.0,18.0,Julio,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,27.0,Septiembre,Guatemala,Guatemala,34.0,30.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Suchitepequez,Mazatenango,Septiembre,2013.0,5.0,Septiembre,Suchitepequez,Mazatenango,29.0,25.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Solola,San Lucas Tolimán,Marzo,2014.0,1.0,Octubre,Solola,San Lucas Tolimán,26.0,27.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Peten,San Benito,Abril,2013.0,24.0,Enero,Peten,San Benito,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,19.0,Febrero,Guatemala,Guatemala,32.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Jutiapa,Agua Blanca,Noviembre,2013.0,8.0,Octubre,Jutiapa,Jutiapa,31.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Escuintla,Escuintla,Enero,2014.0,6.0,Septiembre,Escuintla,Escuintla,30.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,25.0,Junio,Guatemala,Mixco,44.0,40.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Amatitlán,Febrero,2014.0,26.0,Diciembre,Guatemala,Amatitlán,49.0,38.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Zacapa,Zacapa,Enero,2014.0,26.0,Diciembre,Zacapa,Zacapa,39.0,36.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Escuintla,Nueva Concepción,Febrero,2013.0,25.0,Enero,Escuintla,Santa Lucía Cotzumalguapa,41.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Escuintla,Escuintla,Junio,2013.0,1.0,Abril,Escuintla,Escuintla,32.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,11.0,Noviembre,Solola,San Lucas Tolimán,33.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Zacapa,Zacapa,Septiembre,2013.0,28.0,Junio,Zacapa,Zacapa,28.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,12.0,Diciembre,Guatemala,Guatemala,35.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Sacatepequez,Pastores,Marzo,2013.0,20.0,Febrero,Sacatepequez,Antigua Guatemala,27.0,27.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Universitario,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Chuarrancho,Noviembre,2013.0,25.0,Septiembre,Guatemala,Guatemala,27.0,25.0,Mestizo / ladino,Maya,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Jutiapa,Jutiapa,Septiembre,2013.0,28.0,Agosto,Jutiapa,Jutiapa,20.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Zacapa,Zacapa,Enero,2014.0,12.0,Noviembre,Zacapa,Zacapa,24.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Sacatepequez,Jocotenango,Junio,2013.0,9.0,Mayo,Sacatepequez,Antigua Guatemala,25.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Huehuetenango,Huehuetenango,Noviembre,2013.0,8.0,Octubre,Huehuetenango,Huehuetenango,23.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
