DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Junio,2021.0,11.0,Mayo,Guatemala,Guatemala,38.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Ignorado
Guatemala,Villa Nueva,Julio,2021.0,17.0,Junio,Guatemala,Mixco,35.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Ignorado
Guatemala,Fraijanes,Septiembre,2021.0,30.0,Agosto,Guatemala,Guatemala,28.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Diciembre,2021.0,16.0,Noviembre,San Marcos,San Pedro Sacatepéquez,35.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Julio,2021.0,30.0,Junio,Guatemala,Guatemala,38.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Mayo,2021.0,15.0,Marzo,Guatemala,Guatemala,33.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la salud
Guatemala,Guatemala,Junio,2021.0,18.0,Mayo,Guatemala,Guatemala,38.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
Guatemala,Guatemala,Mayo,2021.0,26.0,Enero,Guatemala,Guatemala,47.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Junio,2021.0,5.0,Mayo,Guatemala,Guatemala,48.0,50.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2021.0,19.0,Octubre,Guatemala,Guatemala,52.0,52.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Diciembre,2021.0,14.0,Julio,Quetzaltenango,Quetzaltenango,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2021.0,11.0,Noviembre,Guatemala,Guatemala,37.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,23.0,Agosto,Guatemala,Guatemala,33.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Post Grado,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Jalapa,Jalapa,Noviembre,2021.0,14.0,Julio,Guatemala,Guatemala,54.0,45.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Profesionales de las ciencias y de la ingeniería,Ignorado
Guatemala,Guatemala,Mayo,2021.0,21.0,Abril,Guatemala,Guatemala,44.0,46.0,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Universitario,Ninguno,Profesionales de las ciencias y de la ingeniería,Ignorado
Petén,San José,Noviembre,2021.0,21.0,Septiembre,Petén,San Benito,47.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Básico,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Suchitepéquez,Samayac,Julio,2021.0,12.0,Julio,Suchitepéquez,Samayac,35.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
Guatemala,Guatemala,Agosto,2021.0,18.0,Junio,Guatemala,Guatemala,33.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Enero,2022.0,1.0,Septiembre,Guatemala,Villa Canales,24.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Abril,2021.0,1.0,Marzo,Guatemala,Mixco,54.0,53.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Vendedores
Guatemala,Guatemala,Enero,2022.0,19.0,Noviembre,Guatemala,Guatemala,53.0,46.0,Ladino / Mestizo,Otro,Guatemala,Estados Unidos de América,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,26.0,Abril,Santa Rosa,Taxisco,35.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quiché,Nebaj,Febrero,2022.0,29.0,Diciembre,Chimaltenango,El Tejar,36.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,25.0,Mayo,Guatemala,Guatemala,33.0,34.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Agosto,2021.0,16.0,Julio,San Marcos,San Pedro Sacatepéquez,29.0,31.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la salud
Guatemala,Guatemala,Abril,2021.0,11.0,Marzo,Guatemala,Guatemala,41.0,40.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Marzo,2022.0,8.0,Diciembre,Guatemala,Guatemala,43.0,45.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2021.0,29.0,Julio,Guatemala,Guatemala,39.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2021.0,11.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Brasil,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Chimaltenango,San Martín Jilotepeque,Octubre,2021.0,7.0,Julio,Guatemala,Guatemala,33.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Quetzaltenango,Quetzaltenango,Noviembre,2021.0,17.0,Septiembre,Totonicapán,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
Suchitepéquez,Mazatenango,Octubre,2021.0,6.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Escuintla,Tiquisate,Febrero,2022.0,6.0,Diciembre,Suchitepéquez,Río Bravo,35.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Primaria,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2021.0,11.0,Marzo,San Marcos,Ixchiguán,39.0,55.0,Ignorado,Ladino / Mestizo,Cuba,Guatemala,Universitario,Primaria,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Junio,2021.0,3.0,Mayo,Sacatepéquez,Antigua Guatemala,46.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Quetzaltenango,Zunil,Agosto,2021.0,10.0,Agosto,Quetzaltenango,Zunil,44.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Ignorado
Guatemala,Guatemala,Junio,2021.0,23.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Febrero,2021.0,4.0,Enero,Guatemala,Guatemala,40.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Quetzaltenango,Quetzaltenango,Febrero,2022.0,8.0,Noviembre,Guatemala,Guatemala,67.0,67.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
Guatemala,Guatemala,Julio,2021.0,1.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
Sacatepéquez,San Lucas Sacatepéquez,Diciembre,2021.0,21.0,Septiembre,Guatemala,San José Pinula,36.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Empleados contables y encargados del registro de materiales
Chimaltenango,Tecpán Guatemala,Agosto,2021.0,28.0,Mayo,Chimaltenango,Tecpán Guatemala,42.0,34.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2021.0,27.0,Octubre,Guatemala,Guatemala,32.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,Otro personal de apoyo administrativo
Guatemala,Guatemala,Abril,2022.0,8.0,Octubre,Guatemala,Guatemala,43.0,41.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Directores administradores y comerciales
Guatemala,Santa Catarina Pinula,Abril,2021.0,18.0,Marzo,Guatemala,Guatemala,62.0,58.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Noviembre,2021.0,25.0,Agosto,Guatemala,Guatemala,44.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Junio,2021.0,6.0,Abril,Guatemala,Guatemala,69.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la salud
Guatemala,Guatemala,Mayo,2021.0,13.0,Mayo,Sacatepéquez,Alotenango,48.0,40.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
Guatemala,Chinautla,Febrero,2021.0,20.0,Enero,Guatemala,Guatemala,37.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Julio,2021.0,28.0,Mayo,Guatemala,San José Pinula,54.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2021.0,12.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de la enseñanza
Guatemala,Guatemala,Enero,2022.0,23.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
San Marcos,Pajapita,Mayo,2021.0,24.0,Marzo,San Marcos,Pajapita,34.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y la ingeniería de nivel medio
Guatemala,Guatemala,Agosto,2021.0,22.0,Julio,Sacatepéquez,Antigua Guatemala,46.0,44.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de nivel medio en operaciones financieras y administrativas
Jutiapa,Jutiapa,Abril,2021.0,19.0,Marzo,Guatemala,San Raymundo,35.0,22.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Jalapa,Jalapa,Junio,2021.0,29.0,Abril,Jalapa,Jalapa,59.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Abril,2021.0,2.0,Febrero,Guatemala,Guatemala,38.0,49.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Vendedores
Guatemala,Guatemala,Marzo,2021.0,8.0,Marzo,Guatemala,Guatemala,44.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Petén,Flores,Mayo,2021.0,8.0,Abril,Petén,San Benito,32.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,San Raymundo,Octubre,2021.0,7.0,Septiembre,Guatemala,San Raymundo,39.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,7.0,Abril,Guatemala,Guatemala,35.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Directores administradores y comerciales
Guatemala,Guatemala,Marzo,2022.0,21.0,Julio,Guatemala,Guatemala,38.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Marzo,2022.0,29.0,Octubre,Guatemala,Guatemala,34.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Sacatepéquez,Santa Lucía Milpas Altas,Junio,2021.0,20.0,Abril,Guatemala,Guatemala,32.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de la salud
Guatemala,Villa Nueva,Marzo,2021.0,3.0,Febrero,Quetzaltenango,San Mateo,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Marzo,2021.0,3.0,Febrero,Guatemala,Guatemala,35.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Alta Verapaz,Cobán,Septiembre,2021.0,23.0,Abril,Alta Verapaz,San Pedro Carchá,37.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Octubre,2021.0,29.0,Junio,Guatemala,Guatemala,40.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Febrero,2021.0,3.0,Febrero,Guatemala,Villa Nueva,32.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Sacatepéquez,Antigua Guatemala,Mayo,2021.0,5.0,Mayo,Guatemala,Mixco,46.0,52.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Ignorado
Guatemala,Guatemala,Diciembre,2021.0,17.0,Noviembre,Guatemala,Guatemala,36.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Febrero,2022.0,8.0,Septiembre,Guatemala,Guatemala,41.0,38.0,Otro,Ladino / Mestizo,Honduras,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Especialistas en organización de la administración publica y de empresas
Guatemala,Guatemala,Marzo,2021.0,2.0,Marzo,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Sololá,San Juan la Laguna,Octubre,2021.0,13.0,Julio,Sololá,San Juan la Laguna,30.0,31.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Enero,2022.0,26.0,Febrero,Guatemala,Guatemala,31.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Junio,2021.0,7.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Guatemala,Guatemala,Agosto,2021.0,30.0,Julio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2021.0,19.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,Ignorado
